well name,wellbore_uwi,formatted_uwi,well_fluid,well_status,well_type,bottom_latitude,bottom_longitude,last_spud_date,license_date,drill_contr_code,fin_drl_date,ground_elevation (m),kb_elevation (m),on_prod_date,os_area_code,os_dep_code,pb_depth (m),rig_no,rig_rlse_date,tv_depth (m),well_total_depth (m),pool_name,province,field_name,formation,cum_oil_volume (m3),cum_gas_volume (e3m3),cum_water_volume (m3),cum_water_injection_volume (m3),cum_steam_injection_volume (m3),recent_prod_date,recent_oil_volume (m3),recent_gas_volume (e3m3),recent_water_volume (m3),recent_water_inj_volume (m3),recent_steam_inj_volume (m3),surface_latitude,surface_longitude,authorization_id,surface_uwi,licensee,projected_formation,well_symbol,well_path_geometry
OEI 10-36-51-28,100103605128W500,100/10-36-051-28W5/00,none,Location,Production,53.44674074,-117.99169,2007-03-31,,0ZF9,2007-06-23,1393.7,1400,,,0000000,,8,2007-06-27,3138.48,3922,,AB,UNDEFINED,Montney,0,0,0,0,0,,0,0,0,0,0,53.45202159176209,-118.0045711,0374330,16-36-051-01W6,Alphabow Energy Ltd.,Montney,Location,"MULTILINESTRING((-118.004571108723 53.4520215917621,-118.004572313409 53.4520211425415,-118.004573216535 53.4520210526937,-118.004573367322 53.4520216815924,-118.004573216546 53.4520223104928,-118.004573518115 53.4520230300147,-118.004573969686 53.4520239284401,-118.004574421254 53.4520244682756,-118.004575174391 53.4520256362277,-118.004576228311 53.4520270744878,-118.004576830666 53.452028243222,-118.004576981454 53.4520289619635,-118.004577884588 53.4520297713249,-118.004578788505 53.4520308494333,-118.004579842423 53.4520320181651,-118.00458270339 53.4520347142142,-118.004583606536 53.4520370516843,-118.004584811251 53.452040017271,-118.004585715176 53.4520419945886,-118.004586769099 53.4520437023771,-118.004589178498 53.452045859372,-118.004589780859 53.4520478366914,-118.004590232433 53.4520490054264,-118.004591286347 53.4520497249441,-118.004593394161 53.4520492749373,-118.004598514477 53.452048376481,-118.00460197776 53.4520476569383,-118.004604988703 53.452047477236,-118.004608602776 53.4520478365872,-118.004611765285 53.4520480170365,-118.004615830921 53.4520482865424,-118.004619444211 53.4520483763652,-118.004620950465 53.4520484661996,-118.004621402028 53.4520483763543,-118.00462079968 53.4520481068293,-118.004617487156 53.4520461295249,-118.004616884809 53.4520458592187,-118.004616433247 53.4520460389068,-118.004617034828 53.4520481068502,-118.004618992656 53.4520494544812,-118.004620950478 53.4520499943084,-118.004621100477 53.4520499044648,-118.004620648917 53.4520502638384,-118.004620197355 53.4520504435265,-118.004620348128 53.4520494544737,-118.004620648907 53.4520490951008,-118.004621100469 53.4520489154128,-118.004623209066 53.4520487357155,-118.004623509843 53.4520481966571,-118.004622004362 53.4520471177707,-118.004621552794 53.4520465787164,-118.00462140201 53.4520463091889,-118.004620799667 53.4520464888778,-118.00462079967 53.452046848249,-118.004621552797 53.4520469380876,-118.004621853582 53.4520472974571,-118.00462049811 53.4520472974646,-118.004620348108 53.4520470279371,-118.004620348103 53.4520464888803,-118.004620348104 53.4520465787231,-118.004619745767 53.4520475669972,-118.004618239531 53.4520495443281,-118.004616884851 53.452050802916,-118.004615378599 53.4520509826099,-118.004613722343 53.4520507130907,-118.004612216866 53.4520501740423,-118.004611463737 53.4520498146753,-118.004611463743 53.4520505334176,-118.004611463773 53.4520542185346,-118.004610861471 53.452059252078,-118.004610409917 53.4520604200367,-118.004598966219 53.4520696785951,-118.004587974067 53.4520767785802,-118.004572464735 53.452086037161,-118.00455273901 53.452097901206,-118.004534820314 53.4521090464986,-118.004509071185 53.4521265737977,-118.004494766555 53.4521372698564,-118.00447338462 53.452154347136,-118.004450346429 53.4521712455203,-118.004433030076 53.452182121281,-118.004410292631 53.4521947040847,-118.004383187992 53.4522076478461,-118.00435834271 53.4522178939675,-118.004322956804 53.4522310166788,-118.004294799011 53.4522407245429,-118.004261520914 53.4522528581905,-118.004233663917 53.4522642730658,-118.004199783498 53.4522791941867,-118.00417358276 53.4522913277951,-118.004147081248 53.4523042707714,-118.004116664117 53.452319101249,-118.00409076494 53.4523309661084,-118.004061703258 53.4523430098895,-118.004034900162 53.4523535263307,-118.003999815035 53.4523663795112,-118.003960513504 53.4523804905138,-118.003915791667 53.4523968491784,-118.003877845607 53.4524108703305,-118.003834780019 53.4524266899289,-118.003791111304 53.4524424189065,-118.003756478518 53.4524548228701,-118.003736751972 53.4524619229023,-118.003692632475 53.4524777425062,-118.003655288755 53.4524912245978,-118.003610716917 53.4525074027937,-118.003570963046 53.4525221434786,-118.003525036534 53.4525402997855,-118.003487692052 53.4525560287276,-118.003440259302 53.4525760717409,-118.00340095779 53.4525925202169,-118.003351868014 53.4526136421337,-118.003306994643 53.4526334156042,-118.003258508003 53.4526556164119,-118.003214839323 53.4526755695611,-118.00316379174 53.4526977703825,-118.003115605856 53.4527169149709,-118.003066817617 53.4527348908252,-118.003023298896 53.4527499010575,-118.002975263762 53.4527652699043,-118.002931142677 53.4527780325077,-118.002884010647 53.4527906162232,-118.002842148923 53.4528011319634,-118.002794866882 53.4528125461609,-118.002750595778 53.4528229720713,-118.002709787953 53.4528323190681,-118.002670034034 53.452841397312,-118.002629527776 53.4528511036782,-118.002590376213 53.4528614397176,-118.00254700825 53.4528736632594,-118.002508760611 53.4528857969305,-118.002467500486 53.4529005368396,-118.002432113807 53.4529146478171,-118.002392961524 53.4529322642457,-118.002358778776 53.452949071281,-118.002318422606 53.4529692939377,-118.002281528922 53.4529870001965,-118.002237257115 53.4530068635031,-118.002223102446 53.453012795547,-118.002179884533 53.453030861211,-118.00213726974 53.4530482979723,-118.002099322128 53.4530635769189,-118.002053845613 53.4530813730665,-118.002022976112 53.4530931465438,-118.001963494911 53.4531147177263,-118.001926601967 53.4531274802879,-118.001880071528 53.4531433881801,-118.001840467653 53.4531576788646,-118.001803122383 53.4531725984361,-118.001774209926 53.4531854507967,-118.001742888106 53.4532003711166,-118.001709006138 53.4532168187774,-118.001670154647 53.4532357828438,-118.001629646922 53.4532569039268,-118.001589590781 53.4532805421671,-118.001557665888 53.45330184367,-118.001520319154 53.4533285373307,-118.001490502858 53.4533496591364,-118.001454663123 53.4533721286161,-118.001429514744 53.4533858801644,-118.001395331227 53.4534040356196,-118.001367622697 53.4534190449803,-118.001335246214 53.4534372004255,-118.001310850961 53.4534507722839,-118.001274860418 53.4534700957045,-118.001245646412 53.4534845660164,-118.001208902711 53.4535002051062,-118.001176376188 53.4535135965415,-118.001138578579 53.4535293246984,-118.001101534087 53.4535437950523,-118.001061026304 53.4535580849581,-118.001029553659 53.4535677912715,-118.00098889505 53.4535767788924,-118.000953959851 53.4535810024722,-118.000925649643 53.4535822596425,-118.000888004244 53.4535819895362,-118.000863458873 53.4535815388924,-118.000825813471 53.4535808195724,-118.000797804808 53.4535800095763,-118.000757599233 53.4535780309089,-118.000723717884 53.4535751537798,-118.000683211492 53.4535690407845,-118.000652644183 53.4535625683646,-118.000616052615 53.4535530405422,-118.000584582149 53.4535429728544,-118.000555671057 53.4535322762534,-118.000527813868 53.4535207702807,-118.000496494148 53.4535065682628,-118.000471949461 53.4534945232158,-118.000443942251 53.4534805907084,-118.000424819472 53.4534709729492,-118.000398468519 53.4534574896467,-118.000377237125 53.4534459844198,-118.000351338494 53.4534297152082,-118.000331312549 53.4534154232869,-118.00030451075 53.4533943002277,-118.000284634787 53.4533778512982,-118.000260091603 53.4533587063301,-118.000238108614 53.453343425368,-118.000213564698 53.453330122523,-118.000190375506 53.4533207735333,-118.000158001905 53.4533098074238,-118.000128186918 53.4533006381556,-118.000107407129 53.4532940766221,-118.000073376492 53.4532830198978,-118.000032720815 53.4532689069933,-117.99999025808 53.4532540753777,-117.999948397654 53.4532399625542,-117.999892383227 53.4532206366091,-117.99984690871 53.4532047261754,-117.999809565488 53.4531906133193,-117.999763037812 53.4531711076203,-117.999708228808 53.4531459387625,-117.999662303452 53.4531232870002,-117.99962721958 53.4531053991697,-117.999580090294 53.4530805005659,-117.999545007186 53.4530604557279,-117.999501943517 53.453032861031,-117.999471227589 53.4530101193163,-117.999451653946 53.4529941196343,-117.999431176381 53.452976592632,-117.999397449452 53.4529476494451,-117.99938645793 53.4529385707186,-117.999366734282 53.4529221218238,-117.999346105944 53.4529056729357,-117.999321262725 53.4528867069182,-117.999273833342 53.4528504826605,-117.9992379986 53.4528223480736,-117.999200959143 53.4527915174315,-117.999173104929 53.4527670686838,-117.999143744446 53.4527410019961,-117.999101736947 53.4527036097435,-117.999055363004 53.4526637003627,-117.999008688286 53.4526246901928,-117.99896156122 53.4525854097166,-117.998905702032 53.4525391184435,-117.99885240148 53.4524967825768,-117.998786303933 53.4524459062716,-117.998730443991 53.4524030305856,-117.998663442548 53.4523536831762,-117.998592376238 53.4523035264301,-117.998520706792 53.4522522907939,-117.998441510707 53.452195481836,-117.99837255223 53.4521469430254,-117.998289440484 53.4520875270932,-117.998216869454 53.4520344039842,-117.998135264746 53.4519753481932,-117.998059230414 53.4519214149618,-117.997972958487 53.4518607412535,-117.997898128858 53.4518082470599,-117.997807942835 53.4517455046526,-117.997736124947 53.4516943588597,-117.997652263177 53.4516330554533,-117.997580296052 53.4515800214012,-117.997492218603 53.4515143133862,-117.997417090494 53.4514572348701,-117.997336994352 53.4513948525421,-117.997267135795 53.4513380435163,-117.997180416865 53.4512632574666,-117.997118238046 53.4512091452306,-117.997049134153 53.4511494596685,-117.996972202042 53.4510822242461,-117.996933660203 53.451048516302,-117.9968710306 53.4509944040691,-117.996798163399 53.450933459954,-117.996727102482 53.4508756618849,-117.996633157726 53.4507993469974,-117.996546741173 53.4507289648027,-117.996458066004 53.4506569638919,-117.996365929066 53.4505808286767,-117.99628448284 53.4505101769177,-117.996211165593 53.4504444687956,-117.996129720121 53.450370760039,-117.996085610235 53.4503307600166,-117.996050382483 53.450298759842,-117.995967281522 53.4502236136131,-117.995890804085 53.4501555680393,-117.995809660199 53.4500848256537,-117.995729268669 53.4500152519998,-117.995648426347 53.4499445994547,-117.995569691859 53.4498756554693,-117.995488699531 53.4498046427729,-117.995406503273 53.4497313840162,-117.995327167204 53.4496608213027,-117.995244369386 53.449588280511,-117.995148323768 53.4495051336814,-117.995092773923 53.4494573127334,-117.995001997902 53.4493795579938,-117.994914533644 53.4493054891272,-117.994833993689 53.4492382513854,-117.994760831164 53.4491776658608,-117.994679689651 53.449111327332,-117.994559107088 53.4490135269336,-117.994492568868 53.4489602217497,-117.994375899664 53.4488699712396,-117.994222047289 53.4487551806422,-117.994135787041 53.4486932452262,-117.994024536724 53.4486166570262,-117.99395318056 53.4485687440046,-117.993845692815 53.4484988971093,-117.99375160442 53.4484383086093,-117.993649537812 53.4483712483629,-117.993565386209 53.4483146159979,-117.993462718776 53.448243061274,-117.993384138288 53.4481865187116,-117.993277257498 53.4481083125287,-117.99319371053 53.4480458372548,-117.993110013546 53.4479815643454,-117.993020897741 53.4479118079416,-117.992941116388 53.4478466365764,-117.992851401292 53.447768970889,-117.992780052018 53.4477056877237,-117.992690036906 53.4476264931489,-117.992620945467 53.4475648279181,-117.992532737386 53.4474850950549,-117.992463345159 53.4474228899884,-117.992371374552 53.4473419876336,-117.992294758027 53.4472741194001,-117.992210765624 53.447198790364,-117.992138062437 53.4471357767362,-117.992057682603 53.447066829635,-117.991983625486 53.4470019277564,-117.99188924936 53.4469168903077,-117.991783584037 53.446821784301,-117.991690260288 53.4467402522748))"
SOC ANSELL 11-19-53-20,100111905320W500,100/11-19-053-20W5/00,gas,Suspended,Production,53.594920032163685,-116.9380317,2009-01-16,,0Y55,2009-02-09,1036.3,1040.8,2009-04-24,,0000000,,37,2009-02-12,2208.26,2809,COMMINGLED MFP9529,AB,ANSELL,Cardium,0,18612.8,650.5,0,0,2023-12-01,0,0,0,0,0,53.59163208379204,-116.9295736,0407490,08-19-053-20W5,Alphabow Energy Ltd.,Cardium,Suspended Gas,"MULTILINESTRING((-116.929573641503 53.591632083792,-116.929573641503 53.591632083792,-116.929575605574 53.5916310048756,-116.929582555602 53.5916283985882,-116.929582102479 53.5916270501549,-116.929579986854 53.5916239939205,-116.929580591548 53.5916221064191,-116.929593735342 53.5916209375942,-116.929613980729 53.5916163538881,-116.929636944885 53.5916073647024,-116.92965900279 53.5915974770854,-116.929669578625 53.5915885785964,-116.929673657576 53.5915750957753,-116.929670334159 53.5915614333097,-116.929656585741 53.5915340185764,-116.929657341245 53.5915198170253,-116.929661570968 53.5915100193554,-116.929654168624 53.5914999522221,-116.92965462177 53.5914914131665,-116.929660815557 53.5914836826703,-116.929659003076 53.5914728967554,-116.929645707733 53.5914678632445,-116.929628181889 53.5914710094365,-116.929615491224 53.5914710993538,-116.929610807616 53.5914707400064,-116.929604915408 53.5914714587899,-116.929597513035 53.59147406508,-116.929589505183 53.591480087776,-116.929582555921 53.5914896159307,-116.929576663683 53.5915032784497,-116.929572130814 53.5915216151742,-116.929569260439 53.5915447151651,-116.929571677572 53.5915719502769,-116.929582404099 53.5916022415871,-116.929601591581 53.5916365781561,-116.929629390801 53.5916743295153,-116.929667463489 53.59171315972,-116.929716111995 53.5917504617402,-116.92977458085 53.591784976988,-116.92984181302 53.5918172453127,-116.929917354596 53.5918472667169,-116.930000147761 53.5918754896437,-116.9300906472 53.5919041625256,-116.930186887278 53.5919344525603,-116.930288113302 53.5919674394384,-116.930392210423 53.5920033020782,-116.930497969262 53.592041322519,-116.930605843729 53.5920811398208,-116.930718100238 53.5921218563155,-116.930833680198 53.5921617634172,-116.930953037513 53.5922011314354,-116.931074812805 53.5922404088153,-116.93119885451 53.5922798658696,-116.931323954029 53.5923199526052,-116.93142986522 53.5923539269582,-116.931667072035 53.5924308630095,-116.931732492502 53.5924527938594,-116.931875421738 53.5925035750141,-116.931999314207 53.5925492336281,-116.932124263712 53.5925939930186,-116.932127587939 53.5925951617483,-116.932250724945 53.5926371344338,-116.932377941653 53.5926780289723,-116.932507424778 53.5927175742807,-116.932637512593 53.5927567602115,-116.932767751972 53.5927954070798,-116.932898444478 53.59283369379,-116.933026568227 53.5928712609849,-116.933156808386 53.592909997698,-116.933287047764 53.5929486430054,-116.93341774105 53.5929867500299,-116.933547679646 53.5930251258089,-116.933677769023 53.5930635015874,-116.933807707617 53.5931021468981,-116.933935531357 53.5931423203449,-116.93406124102 53.5931857297388,-116.934184080355 53.5932313860225,-116.934307523598 53.5932775813651,-116.934429909806 53.5933232376523,-116.93455199445 53.5933690728477,-116.934673928313 53.5934146392947,-116.93479812859 53.5934601151042,-116.934922177302 53.5935056807588,-116.935045320541 53.593552055012,-116.9351671044 53.5935986089607,-116.93528707575 53.5936464215129,-116.935405536151 53.5936965715722,-116.935522939515 53.593747799762,-116.935639285842 53.593799926395,-116.935754575133 53.5938526827216,-116.935869260513 53.5939060671764,-116.935983341203 53.5939599024162,-116.936097422672 53.5940144556245,-116.936209993198 53.5940688291546,-116.936321960596 53.5941238323756,-116.936435135811 53.5941782957469,-116.936549521188 53.5942320395812,-116.936664661256 53.5942852443497,-116.936780406013 53.5943379092718,-116.936895244518 53.5943904843559,-116.937010990056 53.5944434188101,-116.937127037939 53.594496083732,-116.937242935039 53.5945489283426,-116.937358530575 53.5946016831117,-116.937474277674 53.5946547066303,-116.9375892693 53.5947080903096,-116.937703656236 53.5947620130548,-116.937820462704 53.5948178232854,-116.938031257626 53.594920007166))"
SOC ANSELL 16-19-53-20,100161905320W500,100/16-19-053-20W5/00,gas,Suspended,Production,53.59714508174107,-116.9288376,2007-01-16,,0Z41,2007-01-30,1035.4,1038.9,2007-04-26,,0000000,,88,2007-01-30,2233.71,2353,COMMINGLED MFP9529,AB,ANSELL,Cardium,0,56704.61,1793.7,0,0,2023-12-01,0,0,0,0,0,53.59209408005489,-116.9301306,0366084,09-19-053-20W5,Alphabow Energy Ltd.,Blackstone,Suspended Gas,"MULTILINESTRING((-116.9301306422 53.5920940800549,-116.930133966443 53.5920879675424,-116.930137440683 53.5920835636209,-116.930138649302 53.5920742151866,-116.930140613397 53.5920631597186,-116.930152247045 53.5920553393473,-116.930172492435 53.5920493173618,-116.93017611823 53.592048687654,-116.930177931517 53.592048328269,-116.930180046367 53.592048777475,-116.930180651052 53.5920505751258,-116.9301803487 53.5920539009051,-116.930179140092 53.5920583055948,-116.930177629137 53.5920637884101,-116.930175514271 53.5920702602902,-116.930172341588 53.592077630613,-116.930168866559 53.5920853610934,-116.930164182926 53.5920961470462,-116.93015995242 53.5921066634654,-116.930155571129 53.5921183486342,-116.930151340618 53.5921309330199,-116.930146959323 53.5921440564684,-116.93014227568 53.5921590666353,-116.930137742818 53.5921742572699,-116.930133361515 53.5921913361827,-116.930128527082 53.5922096721281,-116.93012308796 53.5922282783891,-116.930117044146 53.5922475143405,-116.930111001115 53.5922663002923,-116.930104051043 53.5922879628087,-116.930097856443 53.5923095346959,-116.930091812622 53.5923317370501,-116.930085164889 53.5923560058119,-116.930078366374 53.5923804542618,-116.930071416295 53.5924052628685,-116.930063861525 53.5924307003842,-116.93005600519 53.5924564972762,-116.93004784651 53.592483103544,-116.930039687828 53.5925098894992,-116.930031226797 53.5925391020158,-116.930023521238 53.5925677754663,-116.930015362548 53.5925982465735,-116.930007355423 53.592628178618,-116.929991339603 53.592690918485,-116.929983180908 53.5927237263083,-116.929973964395 53.5927573435119,-116.929963086155 53.5927924888483,-116.929952056354 53.5928265552805,-116.929940120295 53.5928633185899,-116.929918514598 53.5929326202002,-116.929899326093 53.5930037194508,-116.929883310245 53.5930787733662,-116.929868049871 53.5931529288406,-116.929848861363 53.5932252866832,-116.929826348626 53.5932976437635,-116.92980398667 53.5933701813114,-116.929783135655 53.5934437079119,-116.929763040111 53.5935169641958,-116.929744455517 53.5935870743806,-116.929727230297 53.5936594322112,-116.929711969145 53.5937320595615,-116.92969776581 53.5938043275312,-116.929684922642 53.5938738986209,-116.929670266184 53.5939443681574,-116.929653795657 53.594015467391,-116.92963505949 53.5940904314769,-116.929617078796 53.5941639580599,-116.929598040287 53.5942374838676,-116.929576433025 53.5943092128168,-116.929554674978 53.594381839422,-116.929535182568 53.5944526691412,-116.929517957353 53.5945232293165,-116.929501939947 53.5945969347938,-116.929485771762 53.594669562148,-116.929464315271 53.5947458746843,-116.929439081432 53.594818951308,-116.929411883522 53.5948931068478,-116.929386044996 53.5949654639441,-116.929362170541 53.5950362936873,-116.929337691395 53.5951082015575,-116.929313968504 53.5951790312994,-116.929291906557 53.595249500876,-116.929271356335 53.5953191618511,-116.929251107676 53.595388643137,-116.929231917614 53.5954585736351,-116.929213783806 53.595528054909,-116.929195953125 53.5955969971191,-116.929177668537 53.5956657588631,-116.929159384733 53.5957335323269,-116.929140495453 53.5958036425101,-116.929123571021 53.595874112838,-116.929108156754 53.59594323394,-116.929093347962 53.5960105581656,-116.929079746976 53.5960821065983,-116.929069319435 53.5961545542308,-116.929059193451 53.5962298776395,-116.929046045583 53.5963053815337,-116.929029422706 53.5963799854483,-116.929010835765 53.5964527026572,-116.928991039444 53.5965262284657,-116.928971847817 53.5965977769291,-116.928953109318 53.5966682472661,-116.928926663694 53.5967699074543,-116.928893719557 53.5968964653063,-116.928871202877 53.5969867098601,-116.928865460617 53.5970108887707,-116.92885125496 53.5970747075269,-116.928845361129 53.5971028411214,-116.92883720007 53.5971454465868))"
SOC ANSELL 2-19-53-20,100021905320W500,100/02-19-053-20W5/00,gas,Suspended,Production,53.58704406,-116.9343507,2001-02-21,,0Y52,2001-03-13,1026.4,1030.6,2001-11-26,,0000000,,397,2001-03-15,2246.26,2250,COMMINGLED MFP9529,AB,ANSELL,Cardium,0,21295.6,806.6,0,0,2023-12-01,0,0,0,0,0,53.587367063635455,-116.9337467,0251378,02-19-053-20W5,Alphabow Energy Ltd.,Blackstone,Suspended Gas,"MULTILINESTRING((-116.933746665007 53.5873670636355,-116.933746665007 53.5873670636355,-116.933748024386 53.587367153471,-116.93376887211 53.5873674228775,-116.933796063611 53.5873651758423,-116.93382975201 53.5873622990813,-116.933875374043 53.5873589730308,-116.933920240604 53.587355826672,-116.933972509534 53.5873527701127,-116.934037921476 53.5873491744129,-116.934114059237 53.5873445895874,-116.934199714222 53.5873382968942,-116.934285369206 53.5873321838883,-116.934364376506 53.5873283177949,-116.934430241574 53.5873253509979,-116.934481906589 53.5873246311587,-116.934522845778 53.5873277762238,-116.934558649008 53.5873330791301,-116.934587804553 53.5873414383232,-116.934667417265 53.5873616612667,-116.934680257926 53.5873642682189,-116.934687357946 53.5873655259879,-116.934693400933 53.5873662454824,-116.934698386107 53.587365795453,-116.934702162685 53.5873646274628,-116.934704429103 53.587362649326,-116.934704882236 53.5873599532321,-116.934703824429 53.5873563579291,-116.934701104899 53.5873519532619,-116.934692191618 53.5873399986386,-116.934678595512 53.5873266057632,-116.934652611876 53.5873088090597,-116.934626476673 53.5872929896991,-116.934602910224 53.5872786984467,-116.934581760968 53.5872654853039,-116.934563330471 53.5872521823013,-116.93454671326 53.5872391496001,-116.934532210118 53.5872264754797,-116.934516952285 53.587214341207,-116.934510456181 53.5872098475,-116.934489004581 53.5871963648281,-116.934469063925 53.5871820735543,-116.934450935776 53.58716733227,-116.934440059202 53.5871572651568,-116.934429181852 53.5871452207018,-116.93441724747 53.5871316481294,-116.934389451346 53.5871063905065,-116.934355913825 53.5870698977722,-116.934349870892 53.5870468868922,-116.934350173243 53.5870444603301,-116.934350173243 53.5870444603301))"
SOC BIGSTONE 14-7-60-22,100140706022W500,100/14-07-060-22W5/00,oil,Active,Production,54.17771408254685,-117.2941839,1980-04-24,,,1980-05-18,1108.5,1114.4,1980-12-19,,0000000,,,1980-05-18,1865,1865,CARDIUM B,AB,BIGSTONE,Cardium,38126.2,4510.5,436.9,0,0,2023-08-01,0,0,0,0,0,54.17771408254685,-117.2941839,0080000,14-07-060-22W5,Alphabow Energy Ltd.,,Oil,"MULTILINESTRING((-117.294183910902 54.1777140825469,-117.294183910902 54.1777140825469))"
SOC BIGSTONE 15-12-60-23,100151206023W500,100/15-12-060-23W5/00,oil,Active,Production,54.17928188967801,-117.3102719,2009-07-18,,A08C,2009-08-13,1126.3,1130.7,2009-09-22,,0000000,,633,2009-08-13,1843.46,2438,CARDIUM B,AB,BIGSTONE,Cardium,10530.5,1830.7,254.9,0,0,2023-08-01,0,0,0,0,0,54.175060893575136,-117.3028749,0409444,09-12-060-23W5,Alphabow Energy Ltd.,Cardium,Oil,"MULTILINESTRING((-117.302874905366 54.1750608935751,-117.302874905366 54.1750608935751,-117.30287444599 54.175061792041,-117.302865100681 54.1750656571147,-117.302863568665 54.1750574780343,-117.302866326486 54.1750497489018,-117.302871535079 54.1750464229642,-117.302884403822 54.1750419289174,-117.302892829605 54.1750352778525,-117.302898804604 54.175031952685,-117.302908915534 54.1750293454427,-117.302919639752 54.1750226943442,-117.302934346778 54.1750160431872,-117.302952424106 54.1750134366093,-117.302966671751 54.1750106503957,-117.302966978001 54.1750103808535,-117.302961616285 54.1750124481694,-117.302960696754 54.1750130771043,-117.302960084253 54.1750140654183,-117.302961616278 54.1750171217193,-117.30296667173 54.1750244015078,-117.302975250609 54.1750362657298,-117.30298689354 54.1750521737542,-117.303001907557 54.1750713177446,-117.303020291099 54.1750921687579,-117.303043730885 54.1751131103242,-117.303073911288 54.1751344111756,-117.3031100659 54.1751583182523,-117.303150970501 54.1751856401855,-117.303197543059 54.1752169168185,-117.303249478106 54.1752516989265,-117.30330800064 54.1752898060184,-117.303373723944 54.1753302505617,-117.303446340987 54.1753726716148,-117.303523554899 54.1754161707522,-117.303604139118 54.1754605690814,-117.30368640849 54.1755058666271,-117.303769750513 54.1755538595355,-117.303852939406 54.1756051783084,-117.303937048604 54.1756601815327,-117.304024834358 54.175716892558,-117.304117216201 54.1757737832091,-117.304214501163 54.1758307636355,-117.304316229087 54.1758884627657,-117.304418876542 54.1759462517294,-117.304523362274 54.1760050297541,-117.304627389412 54.1760645257728,-117.304745971207 54.1761327397608,-117.304758380558 54.1761397499062,-117.304843410856 54.1761895397189,-117.304981298076 54.1762722233112,-117.304982523073 54.1762729428421,-117.305083640837 54.1763336069056,-117.305186137503 54.1763949006531,-117.305290319324 54.1764563740693,-117.305395114427 54.1765166786994,-117.305501442343 54.1765758145302,-117.305609302289 54.1766338721887,-117.305716548955 54.1766918392302,-117.305823643278 54.1767498070563,-117.305931197755 54.1768081334795,-117.306037680358 54.1768667302386,-117.306143090306 54.1769251465413,-117.306248653378 54.1769842816105,-117.306354370354 54.1770441362275,-117.306460088112 54.1771036306808,-117.306565346496 54.1771624962203,-117.306672596284 54.1772215414242,-117.306778007792 54.1772808561936,-117.30688188805 54.1773409803813,-117.306985002684 54.1774012834919,-117.307087504818 54.1774619459963,-117.307191385856 54.1775225186361,-117.307298177829 54.1775828216973,-117.307403897931 54.1776411473832,-117.307510843813 54.1776996527444,-117.307618556099 54.1777582471606,-117.307725962917 54.1778169322096,-117.307832450207 54.1778746281863,-117.307939243745 54.1779326835437,-117.30804404666 54.177990738931,-117.308149308948 54.1780494232345,-117.308255337641 54.1781083770661,-117.308360906961 54.1781668816757,-117.308466936434 54.1782262847397,-117.30857143466 54.178285058905,-117.308677311789 54.1783446416655,-117.308782422514 54.1784036845811,-117.308887074643 54.1784638064374,-117.308989428337 54.1785246478769,-117.309091170311 54.1785861174668,-117.309193065409 54.1786474081452,-117.30929526754 54.1787081589633,-117.309397775918 54.1787699879299,-117.309498599923 54.1788319067677,-117.309657037869 54.1789282451658,-117.309760926716 54.1789889959654,-117.309865734314 54.1790481279632,-117.309971002067 54.1791074404289,-117.310076117475 54.1791677404224,-117.310271485818 54.1792818717146))"
SOC EDSON 10-36-53-18,100103605318W502,100/10-36-053-18W5/02,oil,Active,Production,53.62386088918355,-116.5149552,2001-09-07,,0YB8,2001-09-09,957.5,962.5,2002-01-01,,0000000,,43,2001-09-10,1960,1960,CARDIUM T,AB,EDSON,Cardium,1696.1,4849.2,94.5,0,0,2020-12-01,0,0,0,0,0,53.62386088918355,-116.5149552,0259201,10-36-053-18W5,Alphabow Energy Ltd.,Cardium,Oil,"MULTILINESTRING((-116.514955241913 53.6238608891836,-116.514955241913 53.6238608891836))"
SOC EDSON 10-7-53-18,102100705318W500,102/10-07-053-18W5/00,gas,Suspended,Production,53.56483256429768,-116.6401824,1991-08-20,,0ZA1,1991-08-29,927.6,932.3,1991-10-04,,0000000,,11,1991-09-05,2300,2300,SECOND WHITE SPECKS C,AB,EDSON,Second White Specks,18430.8,35956.8,463.4,0,0,2021-04-01,0,0,0,0,0,53.56483256429768,-116.6401824,0149762,10-07-053-18W5,Alphabow Energy Ltd.,Second White Specks,Suspended Gas,"MULTILINESTRING((-116.6401823507 53.5648325642977,-116.6401823507 53.5648325642977))"
SOC EDSON 11-1-55-18,100110105518W502,100/11-01-055-18W5/02,oil,Suspended,Production,53.72553757642754,-116.5464394,1980-07-09,,0T62,1980-08-09,968,974.4,1981-09-24,,0000000,,,1980-08-09,2615,2615,COMMINGLED POOL 003,AB,EDSON,Cardium,11133.2,5956.6,42.1,0,0,2008-11-01,0,0,0,0,0,53.72553757642754,-116.5464394,0083552,11-01-055-18W5,Alphabow Energy Ltd.,,Suspended Oil,
